,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,first_review,last_review,license,instant_bookable,host_id,host_acceptance_rate,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
5106,Checo,2014-01-24,"Mexico City, Mexico",within a day,50%,0,Not specified,"['email', 'phone']",t,1,"Mexico City, Ciudad de México, Mexico",Iztapalapa,49,2,1 shared bath,"[""Iron"", ""Wifi"", ""Freezer"", ""Laundromat nearby"", ""Cleaning available during stay"", ""City skyline view"", ""Children\u2019s books and toys"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware"", ""Exercise equipment"", ""Blender"", ""Shared gym nearby"", ""Hangers"", ""Body soap"", ""Children\u2019s dinnerware"", ""Long term stays allowed"", ""Essentials"", ""Hot water"", ""Dining table"", ""Outdoor playground"", ""Luggage dropoff allowed"", ""Coffee"", ""Kitchen"", ""Children's playroom"", ""Extra pillows and blankets"", ""Cleaning products"", ""Fire extinguisher"", ""Aga Marvel stove"", ""Dedicated workspace"", ""Cooking basics"", ""Single level home""]",t,2023-10-29,2024-02-25,Without license,0,11613004,88.0,1.0,19.35673141479492,-99.2,2.0,1.0,1.0,2.0,450.0,1.0,30,1.0,30.0,30,60,90,270,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.18
5158,Casa Mx,2019-02-20,"Mexico City, Mexico",within an hour,94%,0,Guerrero,"['email', 'phone']",t,1,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,19,2,1.5 shared baths,"[""Outdoor furniture"", ""Wifi"", ""Private patio or balcony"", ""Freezer"", ""Cleaning available during stay"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Building staff"", ""Blender"", ""Carbon monoxide alarm"", ""Paid washer \u2013 In unit"", ""Hammock"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Dining table"", ""Luggage dropoff allowed"", ""Shared outdoor kitchen"", ""Outdoor dining area"", ""Cooking basics"", ""Fire extinguisher"", ""Paid dryer \u2013 In unit"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Ping pong table"", ""Microwave""]",t,2019-04-14,2024-05-31,Without license,1,244321663,99.0,16.0,19.44011,-99.14423,1.0,1.5,1.0,1.0,197.0,1.0,1125,1.0,1125.0,28,53,80,249,107.0,5.0,0.0,4.61,4.64,4.43,4.79,4.76,4.78,4.64,1.61
5225,Damaris,2018-02-15,"Mexico City, Mexico",within an hour,97%,0,Not specified,"['email', 'phone']",t,1,"Mexico City, Ciudad de México, Mexico",Iztacalco,22,2,1.5 shared baths,"[""Hot water"", ""Elevator"", ""Wifi"", ""First aid kit"", ""Exterior security cameras on property"", ""Cooking basics""]",t,2019-05-25,2024-09-16,Without license,1,173504271,100.0,11.0,19.39862,-99.2,1.0,1.5,1.0,0.0,300.0,1.0,1125,1.0,1125.0,2,2,2,47,111.0,31.0,2.0,4.77,4.81,4.82,4.8,4.7,4.82,4.74,1.71
5272,Miguel Angel,2014-02-28,"Mexico City, Mexico",within an hour,100%,0,Narvarte,"['email', 'phone']",t,1,"Del Valle Norte, Ciudad de México, Mexico",Benito Juárez,17,2,1.5 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""TV"", ""Kitchen"", ""Smoke alarm"", ""Stove"", ""Fire extinguisher"", ""Free street parking"", ""Microwave"", ""Cooking basics""]",t,2019-04-25,2022-08-12,Without license,1,12656283,94.0,10.0,19.39257,-99.16286,2.0,1.5,1.0,1.0,676.0,1.0,50,1.0,1125.0,30,60,90,365,56.0,0.0,0.0,4.84,4.86,4.77,4.91,4.96,4.96,4.93,0.85
5379,Casa Mx,2019-02-20,"Mexico City, Mexico",within an hour,94%,0,Guerrero,"['email', 'phone']",t,1,"Mexico City, Mexico",Cuauhtémoc,19,2,1.5 shared baths,"[""Shared patio or balcony"", ""Wifi"", ""Paid washer \u2013 In building"", ""Freezer"", ""Cleaning available during stay"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Building staff"", ""Blender"", ""Carbon monoxide alarm"", ""Backyard"", ""Hammock"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Dining table"", ""Luggage dropoff allowed"", ""Ping pong table"", ""Shared outdoor kitchen"", ""Bed linens"", ""BBQ grill"", ""Outdoor dining area"", ""Smoke alarm"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Room-darkening shades"", ""Paid dryer \u2013 In building"", ""Gym"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Paid parking off premises"", ""Microwave""]",t,2019-05-25,2024-09-09,Without license,1,244321663,99.0,16.0,19.44322967529297,-99.14412689208984,1.0,1.5,1.0,1.0,197.0,1.0,1125,1.0,1125.0,29,59,86,255,44.0,41.0,0.9,4.59,4.52,4.9,4.9,4.9,4.7,4.61,0.68
5380,Casa Pepe,2019-05-10,No location,within an hour,94%,0,Centro Histórico,"['email', 'phone']",t,1,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,19,2,1 shared bath,"[""Iron"", ""Elevator"", ""Wifi"", ""Dishes and silverware"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Luggage dropoff allowed"", ""TV"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Safe"", ""Fire extinguisher"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,2019-10-13,2024-09-08,Without license,1,261044377,99.0,14.0,19.43109,-99.13571,1.0,1.0,1.0,1.8,260.0,1.0,1125,1.1,354.3,30,60,90,254,27.0,10.9,1.0,4.71,4.8,4.67,4.81,4.7,4.91,4.77,3.25
5437,Casa Mx,2019-02-20,"Mexico City, Mexico",within an hour,94%,0,Guerrero,"['email', 'phone']",t,1,"Mexico City, Mexico",Cuauhtémoc,19,2,1.5 shared baths,"[""Shared patio or balcony"", ""Wifi"", ""Paid washer \u2013 In building"", ""Freezer"", ""Cleaning available during stay"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Building staff"", ""Blender"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hammock"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Luggage dropoff allowed"", ""Ping pong table"", ""Shared outdoor kitchen"", ""Bed linens"", ""Outdoor dining area"", ""Stainless steel gas stove"", ""Smoke alarm"", ""Fire extinguisher"", ""Room-darkening shades"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Cooking basics"", ""Microwave""]",t,2019-06-08,2023-08-16,Without license,1,244321663,99.0,16.0,19.443056106567383,-99.14414978027344,1.0,1.5,1.0,1.0,197.0,1.0,1125,1.0,1125.0,29,54,81,250,26.0,0.0,0.0,4.85,4.81,4.69,4.62,4.81,4.77,4.85,0.4
5503,Casa Pepe,2019-05-10,No location,within an hour,94%,0,Centro Histórico,"['email', 'phone']",t,1,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,19,2,1 shared bath,"[""Iron"", ""Elevator"", ""Wifi"", ""Dishes and silverware"", ""Self check-in"", ""Building staff"", ""Portable fans"", ""Hangers"", ""Body soap"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Luggage dropoff allowed"", ""TV"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Safe"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,2022-05-03,2024-08-18,Without license,1,261044377,99.0,14.0,19.42972,-99.13564,1.0,1.0,1.0,6.0,318.0,1.0,1125,1.0,359.5,30,60,90,254,6.0,2.0,0.0,4.83,4.83,4.83,4.83,4.67,5.0,4.67,0.21
5511,Casa Mx,2019-02-20,"Mexico City, Mexico",within an hour,94%,0,Guerrero,"['email', 'phone']",t,1,"Mexico City, Mexico",Cuauhtémoc,19,2,1.5 shared baths,"[""Shared patio or balcony"", ""Iron"", ""Outdoor furniture"", ""Wifi"", ""Paid washer \u2013 In building"", ""Freezer"", ""Shared gym in building"", ""Cleaning available during stay"", ""Refrigerator"", ""Self check-in"", ""Building staff"", ""Shared backyard"", ""Carbon monoxide alarm"", ""Hammock"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Luggage dropoff allowed"", ""Shared outdoor kitchen"", ""Bed linens"", ""Smoke alarm"", ""Stove"", ""Fire extinguisher"", ""Room-darkening shades"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Cooking basics"", ""Paid parking off premises"", ""Microwave""]",t,2019-09-30,2024-08-29,Without license,1,244321663,99.0,16.0,19.44311714172364,-99.14411926269533,1.0,1.5,1.0,1.0,167.0,1.0,500,1.0,1125.0,0,0,0,0,42.0,39.0,1.0,4.8,4.9,4.9,4.9,4.9,4.9,4.38,0.69
5741,Roman Ernesto,2016-11-21,"Mexico City, Mexico",Not defined,0%,0,Not specified,"['email', 'phone']",t,0,No specified,Tlalpan,17,2,1.5 shared baths,"[""Washer"", ""Wifi"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""Hot water"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Patio or balcony"", ""Kitchen"", ""Oven"", ""Stove"", ""Cooking basics"", ""Free street parking"", ""Microwave"", ""Smoking allowed""]",Unknown,31/12/2030,31/12/2030,Without license,0,104708177,96.3,2.0,19.4,-99.2,2.0,1.4,1.4,1.8,1058.0,1.6,1125,1.8,1125.0,0,0,0,0,0.0,0.0,0.0,4.8,4.79,4.9,4.8,4.92,4.9,4.8,1.16
5832,Alejandra,2019-07-03,"Mexico City, Mexico",a few days or more,0%,0,Not specified,"['email', 'phone']",t,0,"Mexico City, Ciudad de México, Mexico",Álvaro Obregón,22,2,1 shared bath,"[""Iron"", ""Washer"", ""Luggage dropoff allowed"", ""Wifi"", ""Cleaning available during stay"", ""Kitchen"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Oven"", ""Shampoo"", ""Hot water"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,2019-07-28,2023-09-18,Without license,0,273387799,96.3,1.0,19.35808,-99.2,1.0,1.0,2.0,0.0,350.0,1.0,10,1.0,10.0,29,59,89,179,5.0,0.0,0.0,4.8,4.9,4.9,4.9,4.9,4.9,4.8,0.08
6182,Martha,2019-08-30,"Mexico City, Mexico",Not defined,0%,0,Not specified,['phone'],t,0,"Mexico City, Ciudad de México, Mexico",Iztacalco,17,2,2 shared baths,"[""Free parking on premises"", ""Iron"", ""Washer"", ""TV"", ""Wifi"", ""Breakfast"", ""Kitchen"", ""First aid kit"", ""Air conditioning"", ""Essentials"", ""Smoking allowed"", ""Hangers""]",Unknown,31/12/2030,31/12/2030,Without license,0,290295673,96.3,3.0,19.38502,-99.13206,6.0,1.4,1.4,1.8,634.0,1.6,30,1.8,1125.0,0,0,0,0,0.0,0.0,0.0,4.8,4.88,4.9,4.8,4.94,4.9,4.8,1.8
6184,Alberto,2017-12-06,"Mexico City, Mexico",Not defined,0%,0,Not specified,"['email', 'phone']",t,0,No specified,Milpa Alta,17,2,1 shared bath,"[""Free parking on premises"", ""Wifi"", ""Essentials"", ""Hot water""]",Unknown,31/12/2030,31/12/2030,Without license,0,161595231,96.3,7.0,19.4,-99.2,2.0,1.4,1.4,1.8,600.0,1.0,1125,1.0,1125.0,0,0,0,0,0.0,0.0,0.0,4.8,4.85,4.9,4.8,4.9,4.9,4.8,4.3
6261,Aniceto,2019-08-26,"Mexico City, Mexico",Not defined,0%,0,Not specified,"['email', 'phone']",t,0,"Mexico City, Ciudad de México, Mexico",Iztapalapa,17,2,1 shared bath,"[""Free parking on premises"", ""Hangers""]",Unknown,31/12/2030,31/12/2030,Without license,0,289183367,96.3,1.0,19.34165,-99.2,2.0,1.4,1.4,1.8,686.0,1.0,1125,1.0,1125.0,0,0,0,0,0.0,0.0,0.0,4.8,4.86,4.9,4.8,5.0,4.9,4.8,0.34
6429,Lucia Araceli,2016-07-19,No location,Not defined,0%,0,Not specified,"['email', 'phone']",t,1,"Mexico City, CDMX, Mexico",Coyoacán,22,2,1 shared bath,"[""Wifi"", ""Kitchen"", ""Pets allowed"", ""Hot water"", ""Smoking allowed"", ""Hangers""]",t,31/12/2030,31/12/2030,Without license,0,84791050,96.3,1.0,19.4,-99.2,1.0,1.0,1.0,1.0,236.0,2.0,1125,2.0,1125.0,28,58,88,178,0.0,0.0,0.0,4.8,4.79,4.9,4.8,4.84,4.9,4.8,1.21
6485,Ma. De Los Angeles,2018-11-06,"Mexico City, Mexico",within an hour,100%,0,Roma Sur,['phone'],t,1,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,22,2,1 shared bath,"[""Iron"", ""Coffee maker"", ""Elevator"", ""Wifi"", ""Patio or balcony"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Self check-in"", ""Essentials"", ""Oven"", ""Free street parking"", ""Hot water"", ""Cooking basics"", ""Lockbox"", ""Microwave""]",t,2019-11-23,2024-05-31,Without license,1,224496196,100.0,12.0,19.40444,-99.16269,1.0,1.0,1.0,2.0,68.0,1.0,180,1.0,1125.0,25,55,85,360,19.0,1.0,0.0,4.8,4.9,4.9,4.9,4.63,4.68,4.8,0.32
6496,Ma. De Los Angeles,2018-11-06,"Mexico City, Mexico",within an hour,100%,0,Roma Sur,['phone'],t,1,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,22,2,1 shared bath,"[""Iron"", ""Backyard"", ""Wifi"", ""Elevator"", ""Patio or balcony"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Self check-in"", ""Essentials"", ""Oven"", ""Free street parking"", ""Hot water"", ""Cooking basics"", ""Lockbox"", ""Hangers"", ""Microwave""]",t,2019-11-03,2024-05-31,Without license,1,224496196,100.0,12.0,19.40444,-99.16269,1.0,1.0,1.0,2.0,77.0,1.0,1125,1.0,1125.0,0,23,53,328,22.0,3.0,0.0,4.77,4.64,4.59,4.82,4.82,4.91,4.68,0.37
6498,Ma. De Los Angeles,2018-11-06,"Mexico City, Mexico",within an hour,100%,0,Roma Sur,['phone'],t,1,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,22,2,1 shared bath,"[""Iron"", ""Backyard"", ""Wifi"", ""Elevator"", ""Patio or balcony"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Essentials"", ""Hot water"", ""Cooking basics"", ""Lockbox"", ""Hangers"", ""Microwave""]",t,2019-11-05,2024-08-31,Without license,0,224496196,100.0,12.0,19.40444,-99.16269,1.0,1.0,1.0,2.0,89.0,1.0,1125,1.0,1125.0,25,55,85,360,27.0,9.0,1.0,4.8,4.9,4.9,4.56,4.59,4.63,4.44,0.45
6899,Ma. De Los Angeles,2018-11-06,"Mexico City, Mexico",within an hour,100%,0,Roma Sur,['phone'],t,1,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,22,2,1 shared bath,"[""Iron"", ""Coffee maker"", ""Backyard"", ""Wifi"", ""Elevator"", ""Patio or balcony"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Essentials"", ""Free street parking"", ""Microwave"", ""Cooking basics"", ""Lockbox""]",t,2020-01-02,2024-08-10,Without license,1,224496196,100.0,12.0,19.404441833496094,-99.16268920898438,1.0,1.0,1.0,2.0,70.0,1.0,180,1.0,1125.0,5,35,65,340,27.0,2.0,0.0,4.7,4.63,4.67,4.78,4.7,4.89,4.78,0.47
6908,Silvia,2019-12-09,"Ciudad de México, Mexico",Not defined,0%,0,Not specified,"['email', 'phone']",t,1,"Mexico City, CDMX, Mexico",Cuauhtémoc,17,2,1 shared bath,"[""Iron"", ""TV"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Hangers""]",t,31/12/2030,31/12/2030,Without license,0,315944000,96.3,2.0,19.40381,-99.16238,2.9,1.0,1.0,2.0,1200.0,1.0,30,1.0,1125.0,23,53,83,83,0.0,0.0,0.0,4.8,4.85,4.9,4.8,4.72,4.9,4.8,1.91
7087,Montserrat,2015-02-16,"Mexico City, Mexico",within an hour,100%,0,Playa Diamante,"['email', 'phone', 'work_email']",t,1,"Mexico City, Ciudad de México, Mexico",Miguel Hidalgo,22,2,2 shared baths,"[""Iron"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Hangers"", ""Coffee maker"", ""Crib"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Luggage dropoff allowed"", ""Babysitter recommendations"", ""TV with standard cable"", ""Bed linens"", ""Kitchen"", ""Smart lock"", ""Stove"", ""Extra pillows and blankets"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer""]",t,2022-01-30,2024-08-23,Without license,1,27841247,97.0,7.3,19.43766,-99.18489,2.9,2.0,1.0,1.8,1796.0,1.0,365,1.1,1125.0,24,46,76,95,12.0,4.0,0.0,4.8,4.9,4.9,4.58,4.9,4.9,4.8,0.37
7300,Francisco,2020-01-25,"Mexico City, Mexico",Not defined,0%,0,Coapa,['phone'],t,0,"Mexico City, Ciudad de México, Mexico",Tlalpan,17,2,1.5 shared baths,"[""Iron"", ""Washer"", ""TV"", ""Wifi"", ""Breakfast"", ""Kitchen"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Hair dryer""]",Unknown,31/12/2030,31/12/2030,Without license,0,330658981,96.3,1.0,19.4,-99.12506,2.0,1.4,1.4,1.8,500.0,2.0,1125,2.0,1125.0,0,0,0,0,0.0,0.0,0.0,4.8,5.0,4.9,4.8,4.94,4.9,4.8,3.32
7413,Ma. De Los Angeles,2018-11-06,"Mexico City, Mexico",within an hour,100%,0,Roma Sur,['phone'],t,1,No specified,Cuauhtémoc,22,2,1 shared bath,"[""Iron"", ""Luggage dropoff allowed"", ""Backyard"", ""Wifi"", ""Elevator"", ""Patio or balcony"", ""Kitchen"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Essentials"", ""Hot water"", ""Cooking basics"", ""Lockbox"", ""Hangers"", ""Microwave""]",t,2020-03-05,2024-08-25,Without license,1,224496196,100.0,12.0,19.404441833496094,-99.16268920898438,1.0,1.0,1.0,1.0,111.0,1.0,1125,1.0,1125.0,30,60,90,365,38.0,10.0,0.0,4.66,4.58,4.47,4.76,4.84,4.87,4.66,0.68
7581,Selina,2018-11-15,"Mexico City, Mexico",within an hour,85%,0,Centro Histórico,"['email', 'phone', 'work_email']",t,1,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,40,2,1 shared bath,"[""Dryer"", ""Washer"", ""Wifi"", ""Kitchen"", ""Long term stays allowed""]",t,2020-09-07,2024-04-04,Without license,1,225934240,99.0,10.0,19.42744,-99.14068,1.0,1.0,1.0,1.8,300.0,1.0,1125,1.0,1125.0,0,0,0,0,133.0,4.0,0.0,4.8,4.49,4.9,4.68,4.9,4.62,4.53,2.7
7582,Selina,2018-11-15,"Mexico City, Mexico",within an hour,85%,0,Centro Histórico,"['email', 'phone', 'work_email']",t,1,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,40,2,1 shared bath,"[""Dryer"", ""Washer"", ""Wifi"", ""Kitchen"", ""Long term stays allowed""]",t,2020-08-22,2024-09-07,Without license,1,225934240,99.0,10.0,19.42767,-99.14219,1.0,1.0,1.0,1.8,383.0,1.0,1125,1.0,1125.0,0,0,0,0,7.0,6.0,1.0,5.0,4.86,4.86,5.0,5.0,5.0,5.0,0.14
7583,Selina,2018-11-15,"Mexico City, Mexico",within an hour,85%,0,Centro Histórico,"['email', 'phone', 'work_email']",t,1,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,40,2,1 shared bath,"[""Dryer"", ""Washer"", ""Wifi"", ""Kitchen"", ""Long term stays allowed""]",t,2022-03-22,2024-05-22,Without license,1,225934240,99.0,10.0,19.42675,-99.14259,1.0,1.0,1.0,1.8,363.0,1.0,1125,1.0,1125.0,0,0,0,0,14.0,1.0,0.0,4.8,4.9,4.9,4.9,4.9,4.9,4.8,0.46
7598,Geraldine,2017-03-09,"Tula, Mexico",Not defined,0%,0,Not specified,"['email', 'phone']",t,1,No specified,Cuauhtémoc,22,2,1 shared bath,"[""Iron"", ""Wifi"", ""Dishes and silverware"", ""Blender"", ""Hangers"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""TV"", ""Free dryer"", ""Bed linens"", ""Kitchen"", ""Cleaning products"", ""ESCUDO body soap"", ""COMERCIAL refrigerator"", ""MABE stove"", ""Free street parking"", ""Exterior security cameras on property"", ""Cooking basics"", ""Microwave""]",t,31/12/2030,31/12/2030,Without license,0,119986897,96.3,1.0,19.41514,-99.16382,2.0,1.4,1.4,1.8,1058.0,1.0,365,1.0,365.0,0,0,0,0,0.0,0.0,0.0,4.8,5.0,4.9,4.8,4.54,4.9,4.8,2.11
7702,Guadalupe,2019-12-18,No location,Not defined,0%,0,Not specified,"['email', 'phone']",t,0,"Mexico City, Ciudad de México, Mexico",Benito Juárez,17,2,3 shared baths,"[""Luggage dropoff allowed"", ""Washer"", ""Wifi"", ""Kitchen"", ""Long term stays allowed"", ""Hot water"", ""Hangers""]",Unknown,31/12/2030,31/12/2030,Without license,0,318622785,96.3,1.0,19.35789,-99.15264,4.0,1.4,1.4,1.8,863.0,1.6,1125,1.8,1125.0,0,0,0,0,0.0,0.0,0.0,4.8,4.95,4.9,4.8,4.89,4.9,4.8,0.37
7750,Héctor Manuel,2020-06-17,"Ciudad de México, Mexico",within an hour,83%,0,Centro Histórico de la Ciudad de México,"['email', 'phone']",t,1,"Ejido del Centro, Ciudad de México, Mexico",Cuauhtémoc,19,2,0 shared baths,"[""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Exterior security cameras on property"", ""Smoke alarm""]",t,2021-11-16,2023-06-21,Without license,1,350569707,85.0,4.0,19.42896,-99.13601,2.9,0.0,1.0,5.0,1900.0,1.0,1125,1.0,1125.0,30,60,90,365,15.0,0.0,0.0,4.87,4.93,4.93,5.0,4.8,5.0,4.93,0.43
7776,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,17,2,2.5 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Freezer"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Building staff"", ""Hangers"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Barbecue utensils"", ""Luggage dropoff allowed"", ""TV with standard cable"", ""Patio or balcony"", ""Kitchen"", ""Oven"", ""BBQ grill"", ""Stove"", ""Window guards"", ""Room-darkening shades"", ""Free street parking"", ""Exterior security cameras on property"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,2020-09-01,2022-04-30,Without license,0,207240505,96.3,7.3,19.46201,-99.14536,1.0,2.5,1.0,1.0,170.0,1.6,365,1.8,365.0,30,60,90,180,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.67,4.67,0.06
7778,Diego,2020-05-20,"Mexico City, Mexico",a few days or more,49%,0,Colonia Renacimiento,['phone'],t,1,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,17,2,1 shared bath,"[""Iron"", ""TV"", ""Wifi"", ""Bed linens"", ""Kitchen"", ""First aid kit"", ""Dishes and silverware"", ""Hot water""]",t,2020-12-27,2024-02-11,Without license,1,346898763,72.0,14.0,19.43379,-99.16396,1.0,1.0,1.0,1.0,299.0,1.0,1125,1.0,1125.0,30,60,90,365,57.0,2.0,0.0,4.7,4.75,4.72,4.84,4.91,4.96,4.79,1.25
7817,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,17,2,2.5 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Freezer"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Building staff"", ""Hangers"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Barbecue utensils"", ""Luggage dropoff allowed"", ""TV with standard cable"", ""Patio or balcony"", ""Kitchen"", ""Oven"", ""BBQ grill"", ""Stove"", ""Window guards"", ""Room-darkening shades"", ""Free street parking"", ""Exterior security cameras on property"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,2021-12-20,2022-05-31,Without license,0,207240505,96.3,7.3,19.46266,-99.14425,1.0,2.5,1.0,1.0,174.0,1.6,365,1.8,365.0,30,60,90,180,3.0,0.0,0.0,4.67,5.0,5.0,5.0,5.0,5.0,4.67,0.09
7820,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,3 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Clothing storage: closet"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Free street parking"", ""Microwave"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,2020-10-28,2023-03-23,Without license,0,207240505,96.3,7.3,19.46139,-99.14784,1.0,3.0,1.0,1.0,171.0,1.6,365,1.8,365.0,30,60,90,365,4.0,0.0,0.0,5.0,4.75,4.75,5.0,5.0,5.0,5.0,0.08
